Fecha,Product_ID,Código,Categoría,Producto,Precio Costo,Total COGS,Cantidad,Precio Unitario,Monto
01/07/2022,253,77948496,Golosina,Topline Seven Violet Cherry 14g,78,78,1,80,80
01/07/2022,4,7.79276E+12,Agua,Agua Mineral H2O 500ml,56,56,1,80,80
01/07/2022,287,7.79391E+12,Lácteos,Chocolatada Tregar 200ml,90,90,1,120,120
01/07/2022,286,7.79391E+12,Lácteos,Chocolatada Tregar 1000ml,180,180,1,240,240
01/07/2022,61,7.79315E+12,Cerveza,Schneider  473ml,120,120,1,170,170
01/07/2022,71,7.7928E+12,Cerveza,Brahma Retornable 1000ml,240,240,1,340,340
01/07/2022,71,7.7928E+12,Cerveza,Brahma Retornable 1000ml,240,240,1,340,340
01/07/2022,111,77977038,Cigarrillo,Lucky Strike 20 Convertible Box 20,320,320,1,370,370
01/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,100,100,1,110
01/07/2022,59,7.7928E+12,Cerveza,Brahma  473ml,135,135,1,180,180
01/07/2022,224,7.7909E+12,Gaseosa,Coca Cola 2250ml,250,250,1,350,350
01/07/2022,114,77941558,Cigarrillo,Master 20 Común 20,105,105,1,160,160
01/07/2022,60,7.7928E+12,Cerveza,Quilmes Clásica  473ml,125,125,1,170,170
01/07/2022,456,6.902E+12,Varios,Encendedor Candela 1,45,45,1,60,60
01/07/2022,105,77983343,Cigarrillo,Marlboro 10 Común 10,200,400,2,250,500
01/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,100,100,1,110
01/07/2022,61,7.79315E+12,Cerveza,Schneider  473ml,120,360,3,170,510
01/07/2022,119,77953513,Cigarrillo,Chesterfield 20 Común 20,250,250,1,290,290
01/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,200,1,220
01/07/2022,60,7.7928E+12,Cerveza,Quilmes Clásica  473ml,125,125,1,170,170
01/07/2022,18,7.79806E+12,Agua Saborizada,Levité Pomelo 2250ml,175,175,1,250,250
01/07/2022,227,7.7909E+12,Gaseosa,Sprite Retornable 2000ml,173,173,1,230,230
01/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,200,1,220
01/07/2022,224,7.7909E+12,Gaseosa,Coca Cola 2250ml,250,250,1,350,350
01/07/2022,225,7.7909E+12,Gaseosa,Fanta 2250ml,263,263,1,350,350
01/07/2022,68,7.79315E+12,Cerveza,Amstel  473ml,128,128,1,170,170
02/07/2022,223,7.7909E+12,Gaseosa,Coca Cola Retornable 1500ml,173,173,1,230,200
02/07/2022,263,6.21355E+11,Golosina,Caramelos 1,4,16,4,5,20
02/07/2022,197,7.79004E+12,Galletita,Polvorita Vainilla 150g,75,75,1,100,100
02/07/2022,74,7.7928E+12,Cerveza,Patagonia Amber Lager 730ml,300,300,1,400,400
02/07/2022,224,7.7909E+12,Gaseosa,Coca Cola 2250ml,250,250,1,350,350
02/07/2022,63,7.79315E+12,Cerveza,Imperial Golden  473ml,117,702,6,180,1080
02/07/2022,224,7.7909E+12,Gaseosa,Coca Cola 2250ml,250,250,1,350,350
02/07/2022,203,7.79268E+12,Galletita,Solitas Surtidas Dulces 300g,113,113,1,150,150
02/07/2022,195,7.79004E+12,Galletita,Mediatarde 105g,45,45,1,60,60
02/07/2022,83,7.79004E+12,Chocolate,Tatín Negro Simple 1,38,76,2,50,100
02/07/2022,189,1.23655E+11,Fotocopia,DOBLE FAZ LEGAL 1,0,0,1,30,30
02/07/2022,264,7.48524E+11,Golosina,Chupetines 1,8,16,2,10,20
02/07/2022,263,6.21355E+11,Golosina,Caramelos 1,4,32,8,5,40
02/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,3,20,60
02/07/2022,111,77977038,Cigarrillo,Lucky Strike 20 Convertible Box 20,320,320,1,370,370
02/07/2022,108,77978141,Cigarrillo,Marlboro Fusión 10 10,190,190,1,250,250
02/07/2022,252,77931764,Golosina,Topline Seven X-plosive Mint 14g,78,78,1,80,80
02/07/2022,263,6.21355E+11,Golosina,Caramelos 1,4,32,8,5,40
02/07/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,1,10,10
02/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
02/07/2022,234,7.79138E+12,Gaseosa,Cabalgata Naranja 3000ml,168,168,1,240,240
02/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,500,500,1,550
02/07/2022,236,7.79138E+12,Gaseosa,Cabalgata Lima 3000ml,168,168,1,240,240
02/07/2022,108,77978141,Cigarrillo,Marlboro Fusión 10 10,190,190,1,250,250
02/07/2022,107,77918482,Cigarrillo,Marlboro 20 Box 20,330,660,2,400,800
02/07/2022,195,7.79004E+12,Galletita,Mediatarde 105g,45,45,1,60,60
02/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,100,100,1,110
02/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,200,1,220
02/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,200,1,220
02/07/2022,443,2.63376E+11,Snack,Tutuca 100 grs 1,70,70,1,100,100
02/07/2022,119,77953513,Cigarrillo,Chesterfield 20 Común 20,250,250,1,290,290
02/07/2022,61,7.79315E+12,Cerveza,Schneider  473ml,120,240,2,170,340
02/07/2022,228,7.7909E+12,Gaseosa,Sprite  2250ml,263,263,1,350,350
02/07/2022,109,77947550,Cigarrillo,Marlboro Fusión 20 20,325,325,1,370,370
02/07/2022,263,6.21355E+11,Golosina,Caramelos 1,4,120,30,5,150
02/07/2022,313,FOLIOA4,Librería,Folio A4 1,15,15,1,20,20
02/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
02/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
02/07/2022,189,1.23655E+11,Fotocopia,DOBLE FAZ LEGAL 1,0,0,3,30,90
02/07/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,2,10,20
02/07/2022,456,6.902E+12,Varios,Encendedor Candela 1,45,45,1,60,60
02/07/2022,117,77912879,Cigarrillo,Philip Morris 20 Común 20,300,300,1,340,340
02/07/2022,256,77916426,Golosina,"Topline Menta 6,7g",38,38,1,60,60
02/07/2022,149,7.79152E+12,Farmacia,Prime Warming  3,285,285,1,380,380
02/07/2022,71,7.7928E+12,Cerveza,Brahma Retornable 1000ml,240,240,1,340,340
02/07/2022,251,77939753,Golosina,Topline Seven Atomic Strong 14g,78,78,1,80,80
02/07/2022,61,7.79315E+12,Cerveza,Schneider  473ml,120,120,1,170,170
02/07/2022,121,5.80059E+11,Cigarrillo,Suelto Barato 1,11,77,7,15,105
02/07/2022,117,77912879,Cigarrillo,Philip Morris 20 Común 20,300,300,1,340,340
02/07/2022,93,7.79058E+12,Chocolate,Rocklets  20g,68,136,2,90,180
02/07/2022,71,7.7928E+12,Cerveza,Brahma Retornable 1000ml,240,240,1,340,340
02/07/2022,117,77912879,Cigarrillo,Philip Morris 20 Común 20,300,300,1,340,340
02/07/2022,109,77947550,Cigarrillo,Marlboro Fusión 20 20,325,325,1,370,370
02/07/2022,451,7.79818E+12,Soda,Soda Vitalissima 2000ml,113,113,1,150,150
02/07/2022,263,6.21355E+11,Golosina,Caramelos 1,4,16,4,5,20
02/07/2022,73,7.7928E+12,Cerveza,Stella Artois Retornable 1000ml,2,4,2,400,800
02/07/2022,114,77941558,Cigarrillo,Master 20 Común 20,105,105,1,160,160
02/07/2022,456,6.902E+12,Varios,Encendedor Candela 1,45,45,1,60,60
02/07/2022,162,7.79139E+12,Farmacia,Pañuelos Descartables 1,23,23,1,30,30
02/07/2022,110,77976994,Cigarrillo,Lucky Strike 10 Convertible 12,180,180,1,230,230
02/07/2022,480,VASOSDESCARTABLES,Varios,Vasos de cumpleaños descartables 1,7,70,10,10,100
02/07/2022,224,7.7909E+12,Gaseosa,Coca Cola 2250ml,250,250,1,350,350
02/07/2022,501,7.79024E+12,Vino,Alma Mora Malbec 750ml,336,336,1,550,550
02/07/2022,73,7.7928E+12,Cerveza,Stella Artois Retornable 1000ml,300,300,1,400,400
02/07/2022,73,7.7928E+12,Cerveza,Stella Artois Retornable 1000ml,300,300,1,400,400
02/07/2022,418,7.89124E+12,Regalería,Vaso Chopero 1,525,525,1,700,700
02/07/2022,63,7.79315E+12,Cerveza,Imperial Golden  473ml,117,117,1,180,180
02/07/2022,96,77907509,Chocolate,Fel Fort Dos Corazones 26g,90,180,2,120,240
02/07/2022,38,7.79095E+12,Aperitivo,Dr Lemon Vodka 473ml,150,150,1,200,200
02/07/2022,460,77917188,Varios,La Gotita 1,180,180,1,240,240
02/07/2022,251,77939753,Golosina,Topline Seven Atomic Strong 14g,78,78,1,80,80
02/07/2022,129,1.9637E+12,Cotillón,Bengalas 1,60,60,1,80,80
03/07/2022,62,7.89605E+12,Cerveza,Schin  473ml,120,240,2,150,300
03/07/2022,117,77912879,Cigarrillo,Philip Morris 20 Común 20,300,300,1,340,340
03/07/2022,496,7.79184E+12,Vino,Viñas de Balbo 1125ml,224,224,1,400,400
03/07/2022,451,7.79818E+12,Soda,Soda Vitalissima 2000ml,113,113,1,150,150
03/07/2022,3,AGUACALIENTE,Agua,Agua caliente 1,0,0,2,50,100
03/07/2022,263,6.21355E+11,Golosina,Caramelos 1,4,16,4,5,20
03/07/2022,252,77931764,Golosina,Topline Seven X-plosive Mint 14g,78,78,1,80,80
03/07/2022,259,77958631,Golosina,"Menthoplus Cherry 29,4g",49,49,1,70,70
03/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,200,1,220
03/07/2022,121,5.80059E+11,Cigarrillo,Suelto Barato 1,11,22,2,15,30
03/07/2022,465,7.79836E+12,Varios,Barbijos 1,75,150,2,100,200
03/07/2022,93,7.79058E+12,Chocolate,Rocklets  20g,1,1,1,90,90
03/07/2022,191,1.47852E+11,Fotocopia,IMPRESIÓN A4 1,0,0,6,20,120
03/07/2022,71,7.7928E+12,Cerveza,Brahma Retornable 1000ml,240,240,1,340,340
03/07/2022,224,7.7909E+12,Gaseosa,Coca Cola 2250ml,250,500,2,350,700
03/07/2022,5,7.79032E+12,Agua,"Agua Mineral Villa del Sur 1,65ml",76,76,1,150,150
03/07/2022,202,7.7922E+12,Galletita,9 de Oro Dulce 200g,98,98,1,140,140
03/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,200,1,220
03/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
03/07/2022,71,7.7928E+12,Cerveza,Brahma Retornable 1000ml,240,240,1,340,340
03/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,2000,2000,1,2200
03/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,200,1,220
03/07/2022,115,77969675,Cigarrillo,Liverpool 20 Box 20,108,108,1,160,160
03/07/2022,279,7.79004E+12,Jugo,Baggio Pronto Mix Frutal 1000ml,163,163,1,230,230
03/07/2022,86,7.79004E+12,Chocolate,Tofi Blanco Triple 1,98,196,2,140,280
03/07/2022,93,7.79058E+12,Chocolate,Rocklets  20g,68,68,1,90,90
03/07/2022,461,7.79278E+12,Varios,Cartas de Truco Hachazo 1,263,263,1,350,350
03/07/2022,374,7.79015E+12,Mercadito,Café La Virginia 5g,23,69,3,30,90
03/07/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,3,10,30
03/07/2022,187,1.53426E+11,Fotocopia,SIMPLE FAZ LEGAL / DOBLE FAZ A4 1,0,0,3,20,60
03/07/2022,235,7.79138E+12,Gaseosa,Cabalgata Cola 3000ml,168,168,1,240,240
03/07/2022,100,BOCADITOSBELCHOCO,Chocolate,Bombón Bel Choco 9g,15,75,5,20,100
03/07/2022,223,7.7909E+12,Gaseosa,Coca Cola Retornable 1500ml,173,519,3,230,690
03/07/2022,113,77977090,Cigarrillo,Lucky Strike 20 Común Box 20,320,320,1,370,370
03/07/2022,228,7.7909E+12,Gaseosa,Sprite  2250ml,263,263,1,350,350
03/07/2022,224,7.7909E+12,Gaseosa,Coca Cola 2250ml,250,250,1,350,350
03/07/2022,17,7.79806E+12,Agua Saborizada,Levité Naranja 2250ml,175,175,1,250,250
03/07/2022,114,77941558,Cigarrillo,Master 20 Común 20,105,105,1,160,160
03/07/2022,235,7.79138E+12,Gaseosa,Cabalgata Cola 3000ml,168,168,1,240,240
03/07/2022,203,7.79268E+12,Galletita,Solitas Surtidas Dulces 300g,113,113,1,150,150
03/07/2022,61,7.79315E+12,Cerveza,Schneider  473ml,120,120,1,170,170
03/07/2022,21,7.79807E+12,Agua Saborizada,Sierra de Los Padres Pomelo 1500ml,98,98,1,140,140
04/07/2022,215,7.6222E+12,Galletita,Oreo con Cacao 118g,139,139,1,210,210
04/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,2,20,40
04/07/2022,117,77912879,Cigarrillo,Philip Morris 20 Común 20,300,300,1,340,340
04/07/2022,111,77977038,Cigarrillo,Lucky Strike 20 Convertible Box 20,320,320,1,370,370
04/07/2022,456,6.902E+12,Varios,Encendedor Candela 1,45,45,1,60,60
04/07/2022,122,77940735,Cigarrillo,Philip Morris 20 Convertible 20,320,320,1,370,370
04/07/2022,288,7.79106E+12,Lácteos,Leche Entera Manfrey 1000ml,135,270,2,180,360
04/07/2022,14,7.79004E+12,Agua Saborizada,Baggio Fresh Pomelo 1500ml,100,100,1,140,140
04/07/2022,109,77947550,Cigarrillo,Marlboro Fusión 20 20,325,325,1,370,370
04/07/2022,187,1.53426E+11,Fotocopia,SIMPLE FAZ LEGAL / DOBLE FAZ A4 1,0,0,9,20,180
04/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,2,20,40
04/07/2022,190,9.87456E+11,Fotocopia,TRÁMITES (Tipear nombre del trámite) 1,0,0,1,350,350
04/07/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,5,10,50
04/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,600,600,1,660
04/07/2022,108,77978141,Cigarrillo,Marlboro Fusión 10 10,190,190,1,250,250
04/07/2022,454,7.7928E+12,Soda,Soda Eco de los Andes 500ml,65,65,1,100,100
04/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
04/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
04/07/2022,162,7.79139E+12,Farmacia,Pañuelos Descartables 1,23,23,1,30,30
04/07/2022,167,4.0059E+12,Farmacia,Curitas 1,15,120,8,20,160
04/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,200,1,220
04/07/2022,187,1.53426E+11,Fotocopia,SIMPLE FAZ LEGAL / DOBLE FAZ A4 1,0,0,10,20,200
04/07/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,1,10,10
04/07/2022,187,1.53426E+11,Fotocopia,SIMPLE FAZ LEGAL / DOBLE FAZ A4 1,0,0,1,20,20
04/07/2022,105,77983343,Cigarrillo,Marlboro 10 Común 10,200,200,1,250,250
04/07/2022,222,7.7909E+12,Gaseosa,Coca Cola 500ml,105,105,1,140,140
04/07/2022,454,7.7928E+12,Soda,Soda Eco de los Andes 500ml,65,65,1,100,100
04/07/2022,72,7.7928E+12,Cerveza,Quilmes Bajo Cero Retornable 1000ml,225,675,3,320,960
04/07/2022,115,77969675,Cigarrillo,Liverpool 20 Box 20,108,108,1,160,160
04/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,70,70,1,80
04/07/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,2,10,20
04/07/2022,359,7.79813E+12,Mercadito,Puré de Tomate Copa de Oro 520g,75,75,1,100,100
04/07/2022,263,6.21355E+11,Golosina,Caramelos 1,4,8,2,5,10
04/07/2022,100,BOCADITOSBELCHOCO,Chocolate,Bombón Bel Choco 9g,15,30,2,20,40
04/07/2022,443,2.63376E+11,Snack,Tutuca 100 grs 1,70,70,1,100,100
04/07/2022,236,7.79138E+12,Gaseosa,Cabalgata Lima 3000ml,168,168,1,240,240
04/07/2022,25,7.79004E+12,Agua Saborizada,Baggio Fresh Naranja 1500ml,100,100,1,140,140
04/07/2022,228,7.7909E+12,Gaseosa,Sprite  2250ml,263,263,1,350,350
04/07/2022,479,HIELOGRANDE,Varios,Hielo Botella Grande 1,0,0,1,50,50
04/07/2022,101,77922120,Chocolate,Block Cofler 110g,218,218,1,280,280
04/07/2022,110,77976994,Cigarrillo,Lucky Strike 10 Convertible 12,180,180,1,230,230
04/07/2022,253,77948496,Golosina,Topline Seven Violet Cherry 14g,78,78,1,80,80
04/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
04/07/2022,191,1.47852E+11,Fotocopia,IMPRESIÓN A4 1,0,0,4,20,80
04/07/2022,101,77922120,Chocolate,Block Cofler 110g,218,436,2,280,560
04/07/2022,190,9.87456E+11,Fotocopia,IMPRESIÓN FORMULARIO ANSES,0,0,1,10,10
04/07/2022,19,7.79807E+12,Agua Saborizada,Sierra de Los Padres Naranja 500ml,73,73,1,100,100
04/07/2022,255,77919489,Golosina,"Topline Sandía 6,7g",250,250,1,60,60
04/07/2022,119,77953513,Cigarrillo,Chesterfield 20 Común 20,250,250,1,290,290
04/07/2022,63,7.79315E+12,Cerveza,Imperial Golden  473ml,117,234,2,180,360
04/07/2022,444,7.79031E+12,Snack,Lays Clásicas 249g,458,458,1,600,600
04/07/2022,460,77917188,Varios,La Gotita 1,180,180,1,240,240
04/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,140,140,1,150
04/07/2022,87,7.79004E+12,Chocolate,Tofi Negro Triple 1,98,98,1,140,140
04/07/2022,88,77917812,Chocolate,Las Colonias Negro Triple 1,44,88,2,70,140
04/07/2022,451,7.79818E+12,Soda,Soda Vitalissima 2000ml,113,113,1,150,150
04/07/2022,102,77953124,Chocolate,Block Cofler 38g,63,252,4,120,480
05/07/2022,85,7.79004E+12,Chocolate,"Bagley Negro Triple 3,0 1",98,196,2,130,260
05/07/2022,263,6.21355E+11,Golosina,Caramelos 1,4,32,8,5,40
05/07/2022,88,77917812,Chocolate,Las Colonias Negro Triple 1,44,44,1,70,70
05/07/2022,247,77940131,Golosina,Turrón Maní Arcor 25g,30,30,1,40,40
05/07/2022,322,7.79657E+12,Librería,Mapa del Chaco N 3 Político 1,15,15,1,20,20
05/07/2022,325,7.79813E+12,Librería,Mapa Argentina N 3 Político 2,15,15,1,20,20
05/07/2022,215,7.6222E+12,Galletita,Oreo con Cacao 118g,139,139,1,210,210
05/07/2022,323,7.79657E+12,Librería,Mapa Planisferio N 3 Político 1,15,15,1,20,20
05/07/2022,437,7.89284E+12,Snack,Doritos  140g,315,315,1,420,420
05/07/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,1,10,10
05/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,2,20,40
05/07/2022,167,4.0059E+12,Farmacia,Curitas 1,15,30,2,20,40
05/07/2022,313,FOLIOA4,Librería,Folio A4 1,15,15,1,20,20
05/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,400,400,1,440
05/07/2022,256,77916426,Golosina,"Topline Menta 6,7g",38,38,1,60,60
05/07/2022,263,6.21355E+11,Golosina,Caramelos 1,4,24,6,5,30
05/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,110,110,1,120
05/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
05/07/2022,45,7.7912E+12,Bebida Blanca,Bols Café al Coñac 200ml,210,210,1,280,280
05/07/2022,187,1.53426E+11,Fotocopia,SIMPLE FAZ LEGAL / DOBLE FAZ A4 1,0,0,3,20,60
05/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
05/07/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,5,10,50
05/07/2022,119,77953513,Cigarrillo,Chesterfield 20 Común 20,250,250,1,290,290
05/07/2022,454,7.7928E+12,Soda,Soda Eco de los Andes 500ml,65,65,1,100,100
05/07/2022,83,7.79004E+12,Chocolate,Tatín Negro Simple 1,38,76,2,50,100
05/07/2022,191,1.47852E+11,Fotocopia,IMPRESIÓN A4 1,0,0,1,20,20
05/07/2022,107,77918482,Cigarrillo,Marlboro 20 Box 20,330,330,1,400,400
05/07/2022,99,7.79312E+12,Chocolate,Obli-Bon Bombón 170g,300,300,1,400,400
05/07/2022,187,1.53426E+11,Fotocopia,SIMPLE FAZ LEGAL / DOBLE FAZ A4 1,0,0,5,20,100
05/07/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,1,10,10
05/07/2022,190,9.87456E+11,Fotocopia,TRÁMITES (Tipear nombre del trámite) 1,0,0,1,350,350
05/07/2022,131,7.79239E+12,Embutidos,Salchichas Don Otto 190g,83,166,2,110,220
05/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
05/07/2022,230,7.79138E+12,Gaseosa,Cabalgata Cola 500ml,60,60,1,80,80
05/07/2022,280,7.79004E+12,Jugo,Baggio Pronto Durazno 1000ml,163,163,1,230,230
05/07/2022,190,9.87456E+11,Fotocopia,TRÁMITES (Tipear nombre del trámite) 1,0,0,1,350,350
05/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,200,1,220
05/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,200,1,220
05/07/2022,286,7.79391E+12,Lácteos,Chocolatada Tregar 1000ml,180,180,1,240,240
05/07/2022,101,77922120,Chocolate,Block Cofler 110g,218,218,1,280,280
05/07/2022,207,7.79004E+12,Galletita,Diversión Arcor 390g,188,188,1,250,250
05/07/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,1,10,10
05/07/2022,187,1.53426E+11,Fotocopia,SIMPLE FAZ LEGAL / DOBLE FAZ A4 1,0,0,1,20,20
05/07/2022,111,77977038,Cigarrillo,Lucky Strike 20 Convertible Box 20,320,320,1,370,370
05/07/2022,14,7.79004E+12,Agua Saborizada,Baggio Fresh Pomelo 1500ml,100,100,1,140,140
05/07/2022,109,77947550,Cigarrillo,Marlboro Fusión 20 20,325,325,1,370,370
05/07/2022,200,7.79179E+12,Galletita,Trío Pepas 200g,98,98,1,130,130
05/07/2022,118,77981813,Cigarrillo,Philip Morris 10 Común 12,180,180,1,240,240
05/07/2022,187,1.53426E+11,Fotocopia,SIMPLE FAZ LEGAL / DOBLE FAZ A4 1,0,0,1,20,20
05/07/2022,114,77941558,Cigarrillo,Master 20 Común 20,105,105,1,160,160
05/07/2022,118,77981813,Cigarrillo,Philip Morris 10 Común 12,180,180,1,240,240
05/07/2022,159,70330717565,Farmacia,Máquina de afeitar Bic Comfort 3 Advance 1,150,150,1,200,200
05/07/2022,98,77929662,Chocolate,Obli-Bon Bocadito Relleno 10g,30,30,1,40,40
05/07/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,4,10,40
05/07/2022,281,7.79004E+12,Jugo,Baggio Pronto Multifruta 1000ml,163,163,1,230,230
05/07/2022,114,77941558,Cigarrillo,Master 20 Común 20,105,105,1,160,160
05/07/2022,106,77916433,Cigarrillo,Marlboro 20 Común 20,325,325,1,370,370
05/07/2022,73,7.7928E+12,Cerveza,Stella Artois Retornable 1000ml,300,300,1,400,400
05/07/2022,71,7.7928E+12,Cerveza,Brahma Retornable 1000ml,240,240,1,340,340
05/07/2022,63,7.79315E+12,Cerveza,Imperial Golden  473ml,117,234,2,180,360
05/07/2022,94,7.79038E+12,Chocolate,Georgalos Full Maní 100g,180,180,1,240,240
05/07/2022,96,77907509,Chocolate,Fel Fort Dos Corazones 26g,90,180,2,120,240
05/07/2022,96,77907509,Chocolate,Fel Fort Dos Corazones 26g,90,450,5,120,600
05/07/2022,259,77958631,Golosina,"Menthoplus Cherry 29,4g",49,49,1,70,70
05/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,500,500,1,550
06/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,200,1,220
06/07/2022,191,1.47852E+11,Fotocopia,IMPRESIÓN A4 1,0,0,2,20,40
06/07/2022,342,3.45335E+11,Librería,Tizas Blancas 3,3,3,1,6.66,6.66
06/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,500,500,1,550
06/07/2022,118,77981813,Cigarrillo,Philip Morris 10 Común 12,180,180,1,240,240
06/07/2022,121,5.80059E+11,Cigarrillo,Suelto Barato 1,11,55,5,15,75
06/07/2022,109,77947550,Cigarrillo,Marlboro Fusión 20 20,325,325,1,370,370
06/07/2022,6,7.79811E+12,Agua,Agua Mineral Natural Villamanaos 2000ml,73,73,1,150,150
06/07/2022,478,HIELOCHICO,Varios,Hielo Botella Chica 1,0,0,1,30,30
06/07/2022,204,7.79179E+12,Galletita,Trío Variette 500g,158,158,1,210,210
06/07/2022,3,AGUACALIENTE,Agua,Agua caliente 1,0,0,1,50,50
06/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,200,1,220
06/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
06/07/2022,109,77947550,Cigarrillo,Marlboro Fusión 20 20,325,650,2,370,740
06/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,2,20,40
06/07/2022,110,77976994,Cigarrillo,Lucky Strike 10 Convertible 12,180,180,1,230,230
06/07/2022,191,1.47852E+11,Fotocopia,IMPRESIÓN A4 1,0,0,1,20,20
06/07/2022,508,7.79031E+12,Vino,Estancia Mendoza Chenin Chardonnay 750ml,308,616,2,480,960
06/07/2022,356,7.794E+12,Mercadito,Mayonesa Helmans Clásicas 237g,128,128,1,170,170
06/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,4,20,80
06/07/2022,190,9.87456E+11,Fotocopia,TRÁMITES (Tipear nombre del trámite) 1,0,0,1,350,350
06/07/2022,122,77940735,Cigarrillo,Philip Morris 20 Convertible 20,320,320,1,370,370
06/07/2022,226,7.7909E+12,Gaseosa,Fanta Retornable 2000ml,173,173,1,230,230
06/07/2022,111,77977038,Cigarrillo,Lucky Strike 20 Convertible Box 20,320,320,1,370,370
06/07/2022,61,7.79315E+12,Cerveza,Schneider  473ml,120,240,2,170,340
06/07/2022,253,77948496,Golosina,Topline Seven Violet Cherry 14g,78,78,1,80,80
06/07/2022,280,7.79004E+12,Jugo,Baggio Pronto Durazno 1000ml,163,163,1,230,230
06/07/2022,66,7.79315E+12,Cerveza,Miller  473ml,165,165,1,220,220
