Fecha,product_id,Código,Categoría,Producto,Precio Costo,Total COGS,Plataforma,Cuenta,Cantidad,Precio Unitario,Monto,sale_id
2022-06-30,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,400,,Efectivo,400,1,440,247
2022-06-30,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,170,,Efectivo,170,1,190,248
2022-06-30,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,90,,Efectivo,90,1,100,249
2022-07-01,356,77941558,Cigarrillo,Master Común 20,120,120,,Efectivo,1,180,180,250
2022-07-01,50,7.80E+12,Mercadito,Azúcar Marolio 1000g,203,203,,Efectivo,1,290,290,251
2022-07-01,411,7.80E+12,Librería,Papel Glacé Lustre 1,75,150,,Efectivo,2,100,200,252
2022-07-01,272,1.48E+11,Fotocopia,IMPRESIÓN A4 1,0,0,,Efectivo,2,20,40,253
2022-07-01,569,77916426,Golosina,"Topline Menta 6,7g",38,38,,Efectivo,1,80,80,254
2022-07-01,116,6.21E+11,Golosina,Caramelos 1,7,70,,Efectivo,10,10,100,255
2022-07-01,8,7.79E+12,Galletita,9 de Oro Agridulce  200g,98,98,,Efectivo,1,150,150,256
2022-07-01,311,77969675,Cigarrillo,Liverpool 20 Box Rojo,108,108,,Efectivo,1,200,200,257
2022-07-01,321,77977038,Cigarrillo,Lucky Strike  Convertible Box 20,380,380,,Efectivo,1,490,490,258
2022-07-01,352,77978141,Cigarrillo,Marlboro Fusión 12,220,220,,Efectivo,1,310,310,259
2022-07-01,516,3.52E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,,Efectivo,3,10,30,260
2022-07-01,88,BOCADITOSBELCHOCO,Chocolate,Bombón Bel Choco 9g,15,15,,Efectivo,1,20,20,261
2022-07-01,538,5.80E+11,Cigarrillo,Suelto Barato 1,1,1,,Efectivo,1,20,10,262
2022-07-01,582,9.87E+11,Fotocopia,TRÁMITES (Tipear nombre del trámite) 1,0,0,,Efectivo,1,350,350,263
2022-07-01,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,100,,Efectivo,100,1,110,264
2022-07-01,538,5.80E+11,Cigarrillo,Suelto Barato 1,11,11,,Efectivo,1,20,20,265
2022-07-01,116,6.21E+11,Golosina,Caramelos 1,7,126,,Efectivo,18,10,180,266
2022-07-01,582,9.87E+11,Fotocopia,TRÁMITES (Tipear nombre del trámite) 1,0,0,,Efectivo,1,1000,1000,267
2022-07-01,60,7.79E+12,Jugo,Baggio Pronto Mix Frutal 1000ml,199,199,,Efectivo,1,300,300,268
2022-07-01,582,9.87E+11,Fotocopia,TRÁMITES (Tipear nombre del trámite) 1,0,0,,Efectivo,2,1000,2000,269
2022-07-01,429,77912879,Cigarrillo,Philip Morris 20 Común 20,340,340,,Efectivo,1,450,450,270
2022-07-01,351,77916433,Cigarrillo,Marlboro  Común 20,380,380,,Efectivo,1,490,490,271
2022-07-01,379,7.79E+12,Cerveza,Miller  473ml,165,165,,Efectivo,1,240,240,272
2022-07-01,351,77916433,Cigarrillo,Marlboro  Común 20,380,380,,Efectivo,1,490,490,273
2022-07-01,289,77917805,Chocolate,Las Colonias Blanco Triple 1,44,88,,Efectivo,2,80,160,274
2022-07-01,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,180,,Efectivo,180,1,200,275
2022-07-01,30,7.80E+12,Agua,Aguas de Las Misiones 500ml,56,56,,Efectivo,1,100,100,276
2022-07-01,183,6.96E+11,Fotocopia,DNI 1,0,0,,Efectivo,1,20,20,277
2022-07-01,75,7.80E+12,Librería,Birome Filgo negra 1,75,150,,Efectivo,2,150,300,278
2022-07-01,102,7.79E+12,Gaseosa,Cabalgata Naranja 500ml,84,84,,Efectivo,1,100,100,279
2022-07-01,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,300,,Efectivo,300,1,330,280
2022-07-01,272,1.48E+11,Fotocopia,IMPRESIÓN A4 1,0,0,,Efectivo,3,20,60,281
2022-07-01,352,77978141,Cigarrillo,Marlboro Fusión 12,220,220,,Efectivo,1,310,310,282
2022-07-01,352,77978141,Cigarrillo,Marlboro Fusión 12,220,220,,Efectivo,1,310,310,283
2022-07-01,516,3.52E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,,Efectivo,10,10,100,284
2022-07-01,199,7.79E+12,Mercadito,Edulcorante Si Diet 200ml,164,164,,Efectivo,1,220,160,285
2022-07-01,498,7.79E+12,Cerveza,Schneider  473ml,159,159,,Efectivo,1,200,200,286
2022-07-01,21,AGUACALIENTE,Agua,Agua caliente 1,56,56,,Efectivo,1,50,40,287
2022-07-01,350,77918482,Cigarrillo,Marlboro Box 20,420,420,,Efectivo,1,530,530,288
2022-07-01,573,77951113,Golosina,Topline Seven Vibrant Strawberry 14g,78,78,,Efectivo,1,100,100,289
2022-07-01,574,77948496,Golosina,Topline Seven Violet Cherry 14g,78,78,,Efectivo,1,100,100,290
2022-07-01,25,7.79E+12,Agua,Agua Mineral H2O 500ml,56,56,,Efectivo,1,80,80,291
2022-07-01,134,7.79E+12,Lácteos,Chocolatada Tregar 200ml,90,90,,Efectivo,1,120,120,292
2022-07-01,133,7.79E+12,Lácteos,Chocolatada Tregar 1000ml,180,180,,Efectivo,1,300,300,293
2022-07-01,498,7.79E+12,Cerveza,Schneider  473ml,159,159,,Efectivo,1,200,200,294
2022-07-01,90,7.79E+12,Cerveza,Brahma Retornable 1000ml,240,240,,Efectivo,1,430,430,295
2022-07-01,90,7.79E+12,Cerveza,Brahma Retornable 1000ml,240,240,,Efectivo,1,430,430,296
2022-07-01,321,77977038,Cigarrillo,Lucky Strike  Convertible Box 20,380,380,,Efectivo,1,490,490,297
2022-07-01,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,100,,Efectivo,100,1,110,298
2022-07-01,89,7.79E+12,Cerveza,Brahma  473ml,150,150,,Efectivo,1,230,230,299
2022-07-01,148,7.79E+12,Gaseosa,Coca Cola 2250ml,317,317,,Efectivo,1,420,420,300
2022-07-01,356,77941558,Cigarrillo,Master Común 20,120,120,,Efectivo,1,180,180,301
2022-07-01,467,7.79E+12,Cerveza,Quilmes Clásica  473ml,149,149,,Efectivo,1,220,220,302
2022-07-01,201,6.90E+12,Varios,Encendedor Candela 1,62,62,,Efectivo,1,100,100,303
2022-07-01,349,77983343,Cigarrillo,Marlboro  Común 12,240,480,,Efectivo,2,330,660,304
2022-07-01,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,100,,Efectivo,100,1,110,305
2022-07-01,498,7.79E+12,Cerveza,Schneider  473ml,159,477,,Efectivo,3,200,600,306
2022-07-01,129,77953513,Cigarrillo,Chesterfield 20 Común ,280,280,,Efectivo,1,370,370,307
2022-07-01,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,,Efectivo,200,1,220,308
2022-07-01,467,7.79E+12,Cerveza,Quilmes Clásica  473ml,149,149,,Efectivo,1,220,220,309
2022-07-01,305,7.80E+12,Agua Saborizada,Levité Pomelo 2250ml,171,171,,Efectivo,1,260,260,310
2022-07-01,536,7.79E+12,Gaseosa,Sprite Retornable 2000ml,173,173,,Efectivo,1,320,320,311
2022-07-01,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,,Efectivo,200,1,220,312
2022-07-01,148,7.79E+12,Gaseosa,Coca Cola 2250ml,317,317,,Efectivo,1,420,420,313
2022-07-01,213,7.79E+12,Gaseosa,Fanta 2250ml,263,263,,Efectivo,1,420,420,314
2022-07-01,38,7.79E+12,Cerveza,Amstel  473ml,128,128,,Efectivo,1,220,220,315
2022-07-02,151,7.79E+12,Gaseosa,Coca Cola Retornable 1500ml,250,250,,Efectivo,1,320,200,316
2022-07-02,116,6.21E+11,Golosina,Caramelos 1,7,28,,Efectivo,4,10,40,317
2022-07-02,440,7.79E+12,Galletita,Polvorita Vainilla 150g,75,75,,Efectivo,1,100,100,318
2022-07-02,424,7.79E+12,Cerveza,Patagonia Amber Lager 730ml,300,300,,Efectivo,1,450,450,319
2022-07-02,148,7.79E+12,Gaseosa,Coca Cola 2250ml,317,317,,Efectivo,1,420,420,320
2022-07-02,268,7.79E+12,Cerveza,Imperial Golden  473ml,150,900,,Efectivo,6,230,1380,321
2022-07-02,148,7.79E+12,Gaseosa,Coca Cola 2250ml,317,317,,Efectivo,1,420,420,322
2022-07-02,531,7.79E+12,Galletita,Solitas Surtidas Dulces 300g,113,113,,Efectivo,1,230,230,323
2022-07-02,365,7.79E+12,Galletita,Mediatarde 105g,45,45,,Efectivo,1,60,60,324
2022-07-02,554,7.79E+12,Chocolate,Tatín Negro Simple 1,41,82,,Efectivo,2,60,120,325
2022-07-02,184,1.24E+11,Fotocopia,DOBLE FAZ LEGAL 1,0,0,,Efectivo,1,30,30,326
2022-07-02,138,7.49E+11,Golosina,Chupetines 1,8,16,,Efectivo,2,10,20,327
2022-07-02,116,6.21E+11,Golosina,Caramelos 1,7,56,,Efectivo,8,10,80,328
2022-07-02,183,6.96E+11,Fotocopia,DNI 1,0,0,,Efectivo,3,20,60,329
2022-07-02,321,77977038,Cigarrillo,Lucky Strike  Convertible Box 20,380,380,,Efectivo,1,490,490,330
2022-07-02,352,77978141,Cigarrillo,Marlboro Fusión 12,220,220,,Efectivo,1,310,310,331
2022-07-02,575,77931764,Golosina,Topline Seven X-plosive Mint 14g,78,78,,Efectivo,1,100,100,332
2022-07-02,116,6.21E+11,Golosina,Caramelos 1,7,56,,Efectivo,8,10,80,333
2022-07-02,516,3.52E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,,Efectivo,1,10,10,334
2022-07-02,183,6.96E+11,Fotocopia,DNI 1,0,0,,Efectivo,1,20,20,335
2022-07-02,101,7.79E+12,Gaseosa,Cabalgata Naranja 3000ml,192,192,,Efectivo,1,300,300,336
2022-07-02,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,500,,Efectivo,500,1,550,337
2022-07-02,100,7.79E+12,Gaseosa,Cabalgata Lima 3000ml,192,192,,Efectivo,1,300,300,338
2022-07-02,352,77978141,Cigarrillo,Marlboro Fusión 12,220,220,,Efectivo,1,310,310,339
2022-07-02,350,77918482,Cigarrillo,Marlboro Box 20,420,840,,Efectivo,2,530,1060,340
2022-07-02,365,7.79E+12,Galletita,Mediatarde 105g,45,45,,Efectivo,1,60,60,341
2022-07-02,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,100,,Efectivo,100,1,110,342
2022-07-02,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,,Efectivo,200,1,220,343
2022-07-02,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,,Efectivo,200,1,220,344
2022-07-02,589,2.63E+11,Snack,Tutuca 100 grs 1,70,70,,Efectivo,1,100,100,345
2022-07-02,129,77953513,Cigarrillo,Chesterfield 20 Común ,280,280,,Efectivo,1,370,370,346
2022-07-02,498,7.79E+12,Cerveza,Schneider  473ml,159,318,,Efectivo,2,200,400,347
2022-07-02,534,7.79E+12,Gaseosa,Sprite  2250ml,263,263,,Efectivo,1,420,420,348
2022-07-02,353,77947550,Cigarrillo,Marlboro Fusión 20 Box,390,390,,Efectivo,1,480,480,349
2022-07-02,116,6.21E+11,Golosina,Caramelos 1,7,210,,Efectivo,30,10,300,350
2022-07-02,228,FOLIOA4,Librería,Folio A4 1,15,15,,Efectivo,1,30,30,351
2022-07-02,183,6.96E+11,Fotocopia,DNI 1,0,0,,Efectivo,1,20,20,352
2022-07-02,183,6.96E+11,Fotocopia,DNI 1,0,0,,Efectivo,1,20,20,353
2022-07-02,184,1.24E+11,Fotocopia,DOBLE FAZ LEGAL 1,0,0,,Efectivo,3,30,90,354
2022-07-02,516,3.52E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,,Efectivo,2,10,20,355
2022-07-02,201,6.90E+12,Varios,Encendedor Candela 1,62,62,,Efectivo,1,100,100,356
2022-07-02,429,77912879,Cigarrillo,Philip Morris 20 Común 20,340,340,,Efectivo,1,450,450,357
2022-07-02,569,77916426,Golosina,"Topline Menta 6,7g",38,38,,Efectivo,1,80,80,358
2022-07-02,457,7.79E+12,Farmacia,Prime Warming  3,285,285,,Efectivo,1,400,400,359
2022-07-02,90,7.79E+12,Cerveza,Brahma Retornable 1000ml,240,240,,Efectivo,1,430,430,360
2022-07-02,571,77939753,Golosina,Topline Seven Atomic Strong 14g,78,78,,Efectivo,1,100,100,361
2022-07-02,498,7.79E+12,Cerveza,Schneider  473ml,159,159,,Efectivo,1,200,200,362
2022-07-02,538,5.80E+11,Cigarrillo,Suelto Barato 1,11,77,,Efectivo,7,20,140,363
2022-07-02,429,77912879,Cigarrillo,Philip Morris 20 Común 20,340,340,,Efectivo,1,450,450,364
2022-07-02,479,7.79E+12,Chocolate,Rocklets  20g,68,136,,Efectivo,2,100,200,365
2022-07-02,90,7.79E+12,Cerveza,Brahma Retornable 1000ml,240,240,,Efectivo,1,430,430,366
2022-07-02,429,77912879,Cigarrillo,Philip Morris 20 Común 20,340,340,,Efectivo,1,450,450,367
2022-07-02,353,77947550,Cigarrillo,Marlboro Fusión 20 Box,390,390,,Efectivo,1,480,480,368
2022-07-02,530,7.80E+12,Soda,Soda Vitalissima 2000ml,113,113,,Efectivo,1,200,200,369
2022-07-02,116,6.21E+11,Golosina,Caramelos 1,7,28,,Efectivo,4,10,40,370
2022-07-02,537,7.79E+12,Cerveza,Stella Artois Retornable 1000ml,2,4,,Efectivo,2,500,1000,371
2022-07-02,356,77941558,Cigarrillo,Master Común 20,120,120,,Efectivo,1,180,180,372
2022-07-02,201,6.90E+12,Varios,Encendedor Candela 1,62,62,,Efectivo,1,100,100,373
2022-07-02,405,7.79E+12,Farmacia,Pañuelos Descartables 1,23,23,,Efectivo,1,30,30,374
2022-07-02,317,77976994,Cigarrillo,Lucky Strike  Convertible 12,210,210,,Efectivo,1,270,270,375
2022-07-02,596,VASOSDESCARTABLES,Cotillón,Vasos Descartables Color,8,80,,Efectivo,10,20,200,376
2022-07-02,148,7.79E+12,Gaseosa,Coca Cola 2250ml,317,317,,Efectivo,1,420,420,377
2022-07-02,35,7.79E+12,Vino,Alma Mora Malbec 750ml,336,336,,Efectivo,1,550,550,378
2022-07-02,537,7.79E+12,Cerveza,Stella Artois Retornable 1000ml,300,300,,Efectivo,1,500,500,379
2022-07-02,537,7.79E+12,Cerveza,Stella Artois Retornable 1000ml,300,300,,Efectivo,1,500,500,380
2022-07-02,594,7.89E+12,Regalería,Vaso Chopero 1,525,525,,Efectivo,1,700,700,381
2022-07-02,268,7.79E+12,Cerveza,Imperial Golden  473ml,150,150,,Efectivo,1,230,230,382
2022-07-02,216,77907509,Chocolate,Fel Fort Dos Corazones 26g,90,180,,Efectivo,2,120,240,383
2022-07-02,191,7.79E+12,Aperitivo,Dr Lemon Vodka 473ml,192,192,,Efectivo,1,260,260,384
2022-07-02,284,77917188,Varios,La Gotita 1,180,180,,Efectivo,1,280,280,385
2022-07-02,571,77939753,Golosina,Topline Seven Atomic Strong 14g,78,78,,Efectivo,1,100,100,386
2022-07-02,72,1.96E+12,Cotillón,Bengalas 1,60,60,,Efectivo,1,100,100,387
2022-07-03,497,7.90E+12,Cerveza,Schin  473ml,120,240,,Efectivo,2,180,360,388
2022-07-03,429,77912879,Cigarrillo,Philip Morris 20 Común 20,340,340,,Efectivo,1,450,450,389
2022-07-03,606,7.79E+12,Vino,Viñas de Balbo 1125ml,224,224,,Efectivo,1,500,500,390
2022-07-03,530,7.80E+12,Soda,Soda Vitalissima 2000ml,113,113,,Efectivo,1,200,200,391
2022-07-03,21,AGUACALIENTE,Agua,Agua caliente 1,56,112,,Efectivo,2,50,100,392
2022-07-03,116,6.21E+11,Golosina,Caramelos 1,7,28,,Efectivo,4,10,40,393
2022-07-03,575,77931764,Golosina,Topline Seven X-plosive Mint 14g,78,78,,Efectivo,1,100,100,394
2022-07-03,366,77958631,Golosina,"Menthoplus Cherry 29,4g",48,48,,Efectivo,1,80,80,395
2022-07-03,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,,Efectivo,200,1,220,396
2022-07-03,538,5.80E+11,Cigarrillo,Suelto Barato 1,11,22,,Efectivo,2,20,40,397
2022-07-03,64,7.80E+12,Varios,Barbijos 1,75,150,,Efectivo,2,100,200,398
2022-07-03,479,7.79E+12,Chocolate,Rocklets  20g,1,1,,Efectivo,1,100,100,399
2022-07-03,405,7.79E+12,Farmacia,Pañuelos Descartables 1,,0,,Efectivo,1,30,30,400
2022-07-03,272,1.48E+11,Fotocopia,IMPRESIÓN A4 1,0,0,,Efectivo,6,20,120,401
2022-07-03,90,7.79E+12,Cerveza,Brahma Retornable 1000ml,240,240,,Efectivo,1,430,430,402
2022-07-03,148,7.79E+12,Gaseosa,Coca Cola 2250ml,317,634,,Efectivo,2,420,840,403
2022-07-03,28,7.79E+12,Agua,"Agua Mineral Villa del Sur 1,65ml",76,76,,Efectivo,1,150,150,404
2022-07-03,9,7.79E+12,Galletita,9 de Oro Dulce 200g,98,98,,Efectivo,1,150,150,405
2022-07-03,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,,Efectivo,200,1,220,406
2022-07-03,183,6.96E+11,Fotocopia,DNI 1,0,0,,Efectivo,1,20,20,407
2022-07-03,90,7.79E+12,Cerveza,Brahma Retornable 1000ml,240,240,,Efectivo,1,430,430,408
2022-07-03,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,2000,,Efectivo,2000,1,2200,409
2022-07-03,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,,Efectivo,200,1,220,410
2022-07-03,311,77969675,Cigarrillo,Liverpool 20 Box Rojo,108,108,,Efectivo,1,200,200,411
2022-07-03,60,7.79E+12,Jugo,Baggio Pronto Mix Frutal 1000ml,199,199,,Efectivo,1,300,300,412
2022-07-03,566,7.79E+12,Chocolate,Tofi Blanco Triple 1,98,196,,Efectivo,2,140,280,413
2022-07-03,479,7.79E+12,Chocolate,Rocklets  20g,68,68,,Efectivo,1,100,100,414
2022-07-03,122,7.79E+12,Varios,Cartas de Truco Hachazo 1,263,263,,Efectivo,1,400,400,415
2022-07-03,108,7.79E+12,Mercadito,Café La Virginia 5g,23,69,,Efectivo,3,30,90,416
2022-07-03,516,3.52E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,,Efectivo,3,10,30,417
2022-07-03,517,1.53E+11,Fotocopia,SIMPLE FAZ LEGAL / DOBLE FAZ A4 1,0,0,,Efectivo,3,20,60,418
2022-07-03,97,7.79E+12,Gaseosa,Cabalgata Cola 3000ml,192,192,,Efectivo,1,300,300,419
2022-07-03,88,BOCADITOSBELCHOCO,Chocolate,Bombón Bel Choco 9g,15,75,,Efectivo,5,20,100,420
2022-07-03,151,7.79E+12,Gaseosa,Coca Cola Retornable 1500ml,250,750,,Efectivo,3,320,960,421
2022-07-03,319,77977090,Cigarrillo,Lucky Strike Parissiens,340,340,,Efectivo,1,500,500,422
2022-07-03,534,7.79E+12,Gaseosa,Sprite  2250ml,263,263,,Efectivo,1,420,420,423
2022-07-03,148,7.79E+12,Gaseosa,Coca Cola 2250ml,317,317,,Efectivo,1,420,420,424
2022-07-03,304,7.80E+12,Agua Saborizada,Levité Naranja 2250ml,175,175,,Efectivo,1,260,260,425
2022-07-03,356,77941558,Cigarrillo,Master Común 20,120,120,,Efectivo,1,180,180,426
2022-07-03,97,7.79E+12,Gaseosa,Cabalgata Cola 3000ml,192,192,,Efectivo,1,300,300,427
2022-07-03,531,7.79E+12,Galletita,Solitas Surtidas Dulces 300g,113,113,,Efectivo,1,230,230,428
2022-07-03,498,7.79E+12,Cerveza,Schneider  473ml,159,159,,Efectivo,1,200,200,429
2022-07-03,513,7.80E+12,Agua Saborizada,Sierra de Los Padres Pomelo 1500ml,98,98,,Efectivo,1,140,140,430
2022-07-04,399,7.62E+12,Galletita,Oreo con Cacao 118g,169,169,,Efectivo,1,230,230,431
2022-07-04,183,6.96E+11,Fotocopia,DNI 1,0,0,,Efectivo,2,20,40,432
2022-07-04,429,77912879,Cigarrillo,Philip Morris 20 Común 20,340,340,,Efectivo,1,450,450,433
2022-07-04,321,77977038,Cigarrillo,Lucky Strike  Convertible Box 20,380,380,,Efectivo,1,490,490,434
2022-07-04,201,6.90E+12,Varios,Encendedor Candela 1,62,62,,Efectivo,1,100,100,435
2022-07-04,430,77940735,Cigarrillo,Philip Morris  Convertible Box 20,380,380,,Efectivo,1,480,480,436
2022-07-04,297,7.79E+12,Lácteos,Leche Entera Manfrey 1000ml,135,270,,Efectivo,2,230,460,437
2022-07-04,57,7.79E+12,Agua Saborizada,Baggio Fresh Pomelo 1500ml,101.67,101.67,,Efectivo,1,170,170,438
2022-07-04,353,77947550,Cigarrillo,Marlboro Fusión 20 Box,390,390,,Efectivo,1,480,480,439
2022-07-04,517,1.53E+11,Fotocopia,SIMPLE FAZ LEGAL / DOBLE FAZ A4 1,0,0,,Efectivo,9,20,180,440
2022-07-04,183,6.96E+11,Fotocopia,DNI 1,0,0,,Efectivo,2,20,40,441
2022-07-04,582,9.87E+11,Fotocopia,TRÁMITES (Tipear nombre del trámite) 1,certificado de domicilio,#VALUE!,,Efectivo,1,350,350,442
2022-07-04,516,3.52E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,,Efectivo,5,10,50,443
2022-07-04,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,600,,Efectivo,600,1,660,444
2022-07-04,352,77978141,Cigarrillo,Marlboro Fusión 12,220,220,,Efectivo,1,310,310,445
2022-07-04,526,7.79E+12,Soda,Soda Eco de los Andes 500ml,65,65,,Efectivo,1,100,100,446
2022-07-04,183,6.96E+11,Fotocopia,DNI 1,0,0,,Efectivo,1,20,20,447
2022-07-04,183,6.96E+11,Fotocopia,DNI 1,0,0,,Efectivo,1,20,20,448
2022-07-04,405,7.79E+12,Farmacia,Pañuelos Descartables 1,23,23,,Efectivo,1,30,30,449
2022-07-04,167,4.01E+12,Farmacia,Curitas 1,15,120,,Efectivo,8,20,160,450
2022-07-04,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,,Efectivo,200,1,220,451
2022-07-04,517,1.53E+11,Fotocopia,SIMPLE FAZ LEGAL / DOBLE FAZ A4 1,0,0,,Efectivo,10,20,200,452
2022-07-04,516,3.52E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,,Efectivo,1,10,10,453
2022-07-04,517,1.53E+11,Fotocopia,SIMPLE FAZ LEGAL / DOBLE FAZ A4 1,0,0,,Efectivo,1,20,20,454
2022-07-04,349,77983343,Cigarrillo,Marlboro  Común 12,240,240,,Efectivo,1,330,330,455
2022-07-04,150,7.79E+12,Gaseosa,Coca Cola 500ml,141,141,,Efectivo,1,220,220,456
2022-07-04,526,7.79E+12,Soda,Soda Eco de los Andes 500ml,65,65,,Efectivo,1,100,100,457
2022-07-04,466,7.79E+12,Cerveza,Quilmes Bajo Cero Retornable 1000ml,260,780,,Efectivo,3,400,1200,458
2022-07-04,311,77969675,Cigarrillo,Liverpool 20 Box Rojo,108,108,,Efectivo,1,200,200,459
2022-07-04,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,70,,Efectivo,70,1,80,460
2022-07-04,516,3.52E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,,Efectivo,2,10,20,461
2022-07-04,460,7.80E+12,Mercadito,Puré de Tomate Copa de Oro 520g,75,75,,Efectivo,1,100,100,462
2022-07-04,116,6.21E+11,Golosina,Caramelos 1,7,14,,Efectivo,2,10,20,463
2022-07-04,88,BOCADITOSBELCHOCO,Chocolate,Bombón Bel Choco 9g,15,30,,Efectivo,2,20,40,464
2022-07-04,589,2.63E+11,Snack,Tutuca 100 grs 1,70,70,,Efectivo,1,100,100,465
2022-07-04,100,7.79E+12,Gaseosa,Cabalgata Lima 3000ml,192,192,,Efectivo,1,300,300,466
2022-07-04,54,7.79E+12,Agua Saborizada,Baggio Fresh Naranja 1500ml,101.67,101.67,,Efectivo,1,170,170,467
2022-07-04,534,7.79E+12,Gaseosa,Sprite  2250ml,263,263,,Efectivo,1,420,420,468
2022-07-04,257,HIELOGRANDE,Varios,Hielo Botella Grande 1,0,0,,Efectivo,1,50,50,469
2022-07-04,76,77922120,Chocolate,Block Cofler 110g,218,218,,Efectivo,1,280,280,470
2022-07-04,317,77976994,Cigarrillo,Lucky Strike  Convertible 12,210,210,,Efectivo,1,270,270,471
2022-07-04,574,77948496,Golosina,Topline Seven Violet Cherry 14g,78,78,,Efectivo,1,100,100,472
2022-07-04,183,6.96E+11,Fotocopia,DNI 1,0,0,,Efectivo,1,20,20,473
2022-07-04,272,1.48E+11,Fotocopia,IMPRESIÓN A4 1,0,0,,Efectivo,4,20,80,474
2022-07-04,76,77922120,Chocolate,Block Cofler 110g,218,436,,Efectivo,2,280,560,475
2022-07-04,582,9.87E+11,Fotocopia,IMPRESIÓN FORMULARIO ANSES,0,0,,Efectivo,1,10,10,476
2022-07-04,512,7.80E+12,Agua Saborizada,Sierra de Los Padres Naranja 500ml,73,73,,Efectivo,1,100,100,477
2022-07-04,570,77919489,Golosina,"Topline Sandía 6,7g",280,280,,Efectivo,1,80,80,478
2022-07-04,129,77953513,Cigarrillo,Chesterfield 20 Común ,280,280,,Efectivo,1,370,370,479
2022-07-04,268,7.79E+12,Cerveza,Imperial Golden  473ml,150,300,,Efectivo,2,230,460,480
2022-07-04,292,7.79E+12,Snack,Lays Clásicas 249g,458,458,,Efectivo,1,600,600,481
2022-07-04,284,77917188,Varios,La Gotita 1,180,180,,Efectivo,1,280,280,482
2022-07-04,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,140,,Efectivo,140,1,150,483
2022-07-04,567,7.79E+12,Chocolate,Tofi Negro Triple 1,98,98,,Efectivo,1,140,140,484
2022-07-04,290,77917812,Chocolate,Las Colonias Negro Triple 1,44,88,,Efectivo,2,80,160,485
2022-07-04,530,7.80E+12,Soda,Soda Vitalissima 2000ml,113,113,,Efectivo,1,200,200,486
2022-07-04,77,77953124,Chocolate,Block Cofler 38g,63,252,,Efectivo,4,150,600,487
2022-07-05,63,7.79E+12,Chocolate,"Bagley Negro Triple 3,0 1",98,196,,Efectivo,2,130,260,488
2022-07-05,116,6.21E+11,Golosina,Caramelos 1,7,56,,Efectivo,8,10,80,489
2022-07-05,290,77917812,Chocolate,Las Colonias Negro Triple 1,44,44,,Efectivo,1,80,80,490
2022-07-05,587,77940131,Golosina,Turrón Maní Arcor 25g,30,30,,Efectivo,1,60,60,491
2022-07-05,341,7.80E+12,Librería,Mapa del Chaco N 3 Político 1,15,15,,Efectivo,1,50,50,492
2022-07-05,340,7.80E+12,Librería,Mapa Argentina N 3 Político 2,15,15,,Efectivo,1,50,50,493
2022-07-05,399,7.62E+12,Galletita,Oreo con Cacao 118g,169,169,,Efectivo,1,230,230,494
